09/02/2021 01:16:42,Class A,212900000,56.114445,12.508188,Under way using engine,-2.9,5.8,129.9,129,9171101,5BKQ4,RIX AMBER,Cargo,No additional information,13,88,GPS,3.2,RUKGD,10/02/2021 10:00:00,AIS,77,11,8,5
09/02/2021 01:16:42,Class A,305055000,56.751593,12.123225,Under way using engine,0,11.5,168,167,9355458,V2CN7,PAVO J,Cargo,Category X,22,139,GPS,7,SEHEL,08/02/2021 18:00:00,AIS,17,122,17,5
09/02/2021 01:16:42,Class A,219025740,55.72047,11.72155,Unknown value,0,0,324.4,12,Unknown,XPH4513,RONJA,Fishing,,6,16,GPS,,,,AIS,14,2,2,4
09/02/2021 01:16:42,Class A,220135000,56.50185,7.375267,Under way using engine,0,8.4,246.2,248,Unknown,OUJT,R230 OCEAN FREJA,Fishing,,6,24,GPS,3.9,CH.16 FOR INFO,25/02/2021 22:00:00,AIS,5,19,3,3
09/02/2021 01:16:42,Class A,219001149,57.32183,11.127248,Engaged in fishing,,0,29.5,,Unknown,OVJA,FN322 SYRODDE,Fishing,,6,17,GPS,,,,AIS,3,14,4,2
09/02/2021 01:16:42,Class A,219003879,56.653535,9.980655,Unknown value,,0,5.3,,Unknown,OXQT,SVANEN,Passenger,Reserved for future use,6,18,Internal,,,,AIS,8,10,3,3
09/02/2021 01:16:42,Class A,266470000,56.890942,12.484448,Under way using engine,,0,,,9318228,SICM,SCORPIUS,Tanker,Category Y,20,130,GPS,4,SE  FAG,06/02/2021 15:00:00,AIS,102,28,10,10
09/02/2021 01:16:42,Base Station,2190074,57.73866,10.574668,Unknown value,,,,,Unknown,,,Undefined,,,,GPS,,,,AIS,,,,
09/02/2021 01:16:42,Class A,636014189,54.522333,12.255833,Under way using engine,12.9,7,298.3,307,9413547,A8SA7,NS ARCTIC,Tanker,No additional information,44,250,GPS,9.2,NLRTM>RUVYS,11/02/2021 03:00:00,AIS,207,43,16,28
09/02/2021 01:16:42,Class A,219016873,55.475247,8.424335,Under way using engine,0,0,20.1,239,9657557,OZRT2,ANHOLT WIND,HSC,,6,25,Loran-C,2,HORSREV2-ESBJERG,24/12/2021 23:59:00,AIS,10,15,3,3
09/02/2021 01:16:42,Class A,220345000,56.81286,11.737833,Engaged in fishing,,2.7,182.8,174,Unknown,OZWF,SG115 CECILIE MATHIL,Fishing,,6,17,GPS,3,,24/12/2021 18:00:00,AIS,12,5,4,2
09/02/2021 01:16:42,Class A,244063000,55.523667,14.84,Under way using engine,,8.5,254,247,9263576,PBKR,LECKO,Cargo,,13,89,GPS,5.4,GOTEBORG,09/02/2021 22:00:00,AIS,75,14,7,6
09/02/2021 01:16:42,Class A,219020688,57.598438,11.793432,Under way using engine,0,0,,109,9778777,OWOK2,RESCUER,SAR,,8,23,GPS,1.5,AMBULANCE,15/12/2021 12:00:00,AIS,14,9,4,4
09/02/2021 01:16:42,Class A,219011491,55.85482,9.87673,Under way using engine,0,0,69.9,101,8203531,OUHB,DORIS K,Dredging,,9,75,GPS,3.5,HORSENS,07/02/2021 08:00:00,AIS,65,10,7,2
09/02/2021 01:16:42,Class A,229241000,55.975733,4.3741,Under way using engine,0,8.8,248.8,247,9195949,9HA3167,KAIRIT,Cargo,No additional information,14,95,GPS,6.1,SEAHAM,10/02/2021 00:30:00,AIS,82,13,7,7
09/02/2021 01:16:42,Class A,219250000,55.541458,5.006365,Under way using engine,0,0.3,306.1,78,8301967,OXHO2,ESVAGT PRESERVER,SAR,,6,50,Internal,3.5,DANISH OILFIELD,28/01/2022 04:00:00,AIS,40,10,3,3
09/02/2021 01:16:42,Class A,266053000,57.058685,12.270645,Engaged in fishing,0,0,343.5,76,Unknown,SDIT,VG 24 MARIE,Fishing,,,,GPS,3.5,FISHING GROUND,,AIS,,,,
09/02/2021 01:16:42,Class A,219014851,56.004602,8.121868,Engaged in fishing,0,0,162.3,64,Unknown,OWII,RI93 AVANCE    .,Fishing,,6,20,GPS,2.5,HVIDE SANDE,12/06/2021 01:30:00,AIS,17,3,3,3
09/02/2021 01:16:42,Class A,219000859,56.803652,9.02182,Under way using engine,0,0,42.7,143,9139854,OZJK,SLEIPNER-FUR,Passenger,,14,55,GPS,2.4,FUR,16/05/2021 16:00:00,AIS,29,26,7,7
09/02/2021 01:16:42,Class A,235102628,54.657067,11.350567,Under way using engine,,0,127,,Unknown,2HDA9,SC FALCON,Port tender,,6,18,Undefined,1.7,DK ROD,23/11/2021 18:00:00,AIS,7,11,4,2
09/02/2021 01:16:42,Class A,231103000,55.079787,13.152178,Under way using engine,0,10.5,133.1,129,9359648,OZ2159,SILVER LAKE,Cargo,,16,82,GPS,6.5,SWINOUJSCIE,09/02/2021 07:15:00,AIS,16,66,1,15
09/02/2021 01:16:42,Base Station,2190067,91,181,Unknown value,,,,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
09/02/2021 01:16:42,Class A,219203000,55.450017,10.663947,Under way using engine,,0,16.9,,5408221,OZJB 2,VERA II,Tug,,6,35,GPS,3,DK KTD,30/09/2021 06:50:00,AIS,23,12,2,4
09/02/2021 01:16:42,Class A,266052000,57.717695,10.586792,Unknown value,,0,327.1,,Unknown,SKLI,GG158 NIMROD,Fishing,,6,18,GPS,,CHANNEL 16,,AIS,7,11,3,3
09/02/2021 01:16:42,Class A,219081000,55.635805,13.020683,Under way using engine,30.2,1.1,232.9,274,9277371,OWIP2,TERNVAG,Tanker,,22,141,GPS,6.5,SE BRO,09/02/2021 15:00:00,AIS,113,28,16,6
09/02/2021 01:16:42,Class A,219016938,54.876033,11.028683,Under way using engine,0,0,251,251,9596428,OZCU,LANGELAND,Passenger,,18,98,GPS,,SP.BJERG <--> TAARS,07/02/2021 22:00:00,AIS,49,49,9,9
09/02/2021 01:16:42,Class A,257016000,55.718738,5.187452,Under way using engine,,8,1.7,8,9791016,LAWV7,NKT VICTORIA,Other,No additional information,30,140,GPS,6.9,AALESUND,10/02/2021 08:00:00,AIS,52,88,16,14
09/02/2021 01:16:42,Class A,219013226,55.720172,11.708138,Unknown value,,0,275.1,,Unknown,,,Undefined,,,,Internal,,,,AIS,,,,
09/02/2021 01:16:42,Class A,219005995,56.991265,10.308967,Engaged in fishing,0,0,217.8,12,Unknown,XP4426,LENE-KRISTINA,Fishing,,4,12,Internal,,HANSTHO,,AIS,2,10,2,2
09/02/2021 01:16:42,Class A,236668000,54.943142,10.256357,Moored,,0,0.1,,9020429,ZDPF7,KEY WEST,Tanker,No additional information,14,90,GPS,4.8,DKSOB,06/01/2022 00:30:00,AIS,74,16,10,4
09/02/2021 01:16:42,Class A,275514000,54.592965,10.93965,Under way using engine,0,10.7,265.2,265,9138197,YLRE,BALTIC CARRIER,Cargo,,12,83,GPS,5.1,BRAKE VIA NOK,09/02/2021 18:00:00,AIS,70,13,5,7
